;274768;
левог;1;
Визуальная;1;
пролабирования;1;
ждкости;1;
сократимсоть;1;
тахипноэ;1;
ЗАКЛЮЧЕНИЕПМК;1;
формой;1;
ccms;1;
экстренной;1;
желков;1;
параклапаннной;1;
моноплан;1;
Двустворчатый;1;
расширенаТК;1;
значимыйНК;1;
псохранена;1;
преджсердия;1;
сегментарными;1;
ось;1;
базальныого;1;
стРасчетное;1;
переднеапикальной;1;
желудочовая;1;
oaaiea;1;
рестриктивного;1;
ESC;1;
функциоирует;1;
Aaoa;1;
квадригеминии;1;
пресдердий;1;
эхокардиографии;1;
Тредст;1;
СИмпсону;1;
трансаортальные;1;
НВП;1;
назначительно;1;
базальныхнижних;1;
последнего;1;
перикардиоцентез;1;
пролвбирует;1;
диагональными;1;
доплеровские;1;
срединых;1;
Аорегургитация;1;
прегородочного;1;
обследование;1;
Рачетное;1;
сложные;1;
клпанов;1;
г\м;1;
цетнральная;1;
типичном;1;
Снижени;1;
систолическоле;1;
Мельничук;1;
вжелудочковая;1;
выступающие;1;
лическое;1;
ТКР;1;
ивыявлено;1;
калцинатами;1;
регургитацию;1;
проваливается;1;
"ножке";1;
молотящая;1;
электрорда;1;
начала;1;
ТрРедст;1;
суммарный;1;
лоцируемом;1;
Полный;1;
судить;1;
фенотип;1;
послеоперационный+ЭКС;1;
желудочкаСтенки;1;
собственного;1;
пансистолическая;1;
нижниго;1;
гипермобильного;1;
картировании;1;
сегментовЛЖ;1;
точно;1;
направленный;1;
фибриновыми;1;
типаЗон;1;
индес;1;
dPdt;1;
Валентина;1;
присядания;1;
разнонаправленных;1;
нитраминта;1;
паннуса;1;
перетоков;1;
находящийся;1;
клапаннай;1;
акинезиидискинезии;1;
развился;1;
гипоактнезии;1;
срединнобазальный;1;
Отеки;1;
Мпротезе;1;
оцнки;1;
отсутствуе;1;
визуализируютсясм;1;
Ревматизм;1;
внутригрудного;1;
нижним;1;
Единое;1;
Опреедляется;1;
ЕЕ’;1;
Некомпактный;1;
Продолжается;1;
мониторирования;1;
ксеноперикарда;1;
Неопределенный;1;
переденеперегородочного;1;
прикарда;1;
ограниченно;1;
диагноза;1;
EIO;1;
Систоличечская;1;
Percutaneus;1;
докового;1;
качествоь;1;
ане;1;
неоптимальный;1;
гипртензия;1;
плоскостях;1;
кольц;1;
протезом;1;
Михаил;1;
Камера;1;
брюшной;1;
Частичная;1;
Simpsonмл;1;
отслоившейся;1;
желудочкаРасширен;1;
ОАП;1;
Корокий;1;
Целесообразен;1;
ГКПМ;1;
Кальцинирование;1;
разрыхлена;1;
абсолютных;1;
стст;1;
дегенерация;1;
процедура;1;
Крнстантинович;1;
малоподвижное;1;
ЗОН;1;
Приклапаннкая;1;
Олегович;1;
восходящи;1;
дней;1;
ответстия;1;
Преикард;1;
предыдущее;1;
лдистов;1;
рассчетного;1;
ЛОцируются;1;
нагрузке;1;
выделить;1;
стТрикуспидальная;1;
это;1;
соединением;1;
бпзпльного;1;
картина;1;
отедл;1;
впечателение;1;
ПАК;1;
Убедительные;1;
циркулярносрединных;1;
подкожная;1;
удлиненаУмеренная;1;
фистулу;1;
сужено;1;
верхушечноперегородочном;1;
прикрыт;1;
Количетсво;1;
результами;1;
толстый;1;
узкой;1;
"парусовидное";1;
Косвенные;1;
сниженаTDI;1;
расширенаПульмональная;1;
сократит;1;
затрудненаЛЖ;1;
ЛПв;1;
ф;1;
Протезы;1;
млвыраженная;1;
средииных;1;
расщепления;1;
Добавочная;1;
нижнгих;1;
повыщено;1;
эксцентрически;1;
миксоматозная;1;
распределенный;1;
счяет;1;
кардиолога;1;
мокрада;1;
лоцирутся;1;
систоличекой;1;
отходящей;1;
чрезмерной;1;
систоличесокой;1;
другим;1;
переходлом;1;
узости;1;
среднинного;1;
х+;1;
сращено;1;
постстенотической;1;
нисх;1;
вдольсвободной;1;
умереная;1;
ЗМПМ;1;
протезах;1;
Приклапанные;1;
полое;1;
выраженнея;1;
Разница;1;
закрытого;1;
неоднороддно;1;
преобладанием;1;
ПРРасчетное;1;
диффуная;1;
переднейстенок;1;
Стоврки;1;
выявленонельзя;1;
нарушенаTAPSE;1;
Резкая;1;
существдинамики;1;
висцеральный;1;
iaauo;1;
картине;1;
спене;1;
стенктирования;1;
отделое;1;
"старая";1;
юез;1;
стенокй;1;
Увеличилась;1;
возрастание;1;
Изза;1;
некачественной;1;
варьируют;1;
базальнеых;1;
идёт;1;
срединоого;1;
низкую;1;
Дополнительный;1;
кончиков;1;
ОНМК;1;
системному;1;
ЗаключениеПри;1;
феноменом;1;
приклапаанная;1;
Правы;1;
CW;1;
диффузой;1;
определена;1;
Пал;1;
гомогенные;1;
жидкостив;1;
стенкаямм;1;
расположенное;1;
левосторонний;1;
среденого;1;
асинхъронизм;1;
системный;1;
диствльных;1;
кариомегалия;1;
сомнительной;1;
нормы~;1;
сниженаакинезия;1;
